exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,8,8,8,5881,5881,35592,0.995540
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,2,2,2,5881,5881,35592,1.068100
exe_spgemm_cusparse_16,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,2,2,2,11380,11380,188077,3.288650
exe_spgemm_cusparse_32,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,4,4,4,11380,11380,188077,3.357750
exe_spgemm_cusparse_64,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,8,8,8,11380,11380,188077,3.858970
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,2,2,2,11380,11380,188077,3.293670
exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,2,2,2,26518,26518,65369,0.166910
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,4,4,4,26518,26518,65369,0.167920
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,8,8,8,26518,26518,65369,0.178750
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,2,2,2,26518,26518,65369,0.167790
exe_spgemm_cusparse_16,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,2,2,2,685230,685230,7600595,71.957630
exe_spgemm_cusparse_32,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,4,4,4,685230,685230,7600595,71.543070
exe_spgemm_cusparse_64,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,8,8,8,685230,685230,7600595,66.236310
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,2,2,2,685230,685230,7600595,71.934230
exe_spgemm_cusparse_16,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,2,2,2,265214,265214,420045,23.312030
exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,4,4,4,265214,265214,420045,23.495170
