,pro,mat,x,y,compute,m,n,nnz,cu_time,flops,cu_gflops
3627,exe_spgemm_cusparse_64,/ssget/MM/Schenk_IBMNA/c-48/c-48.cbd,8,8,8,18354,18354,166080,2.42168,6723776,5.552984704833009
3628,exe_spgemm_cusparse_bf16,/ssget/MM/Schenk_IBMNA/c-48/c-48.cbd,2,2,2,18354,18354,166080,2.65203,6723776,5.070663604861182
3629,exe_spgemm_cusparse_16,/ssget/MM/Schenk_IBMNA/c-53/c-53.cbd,2,2,2,30235,30235,372213,64.42881,191127691,5.932988394477564
3630,exe_spgemm_cusparse_32,/ssget/MM/Schenk_IBMNA/c-53/c-53.cbd,4,4,4,30235,30235,372213,75.82265,191127691,5.0414405457999685
3631,exe_spgemm_cusparse_64,/ssget/MM/Schenk_IBMNA/c-53/c-53.cbd,8,8,8,30235,30235,372213,103.28445,191127691,3.7009964423492594
3632,exe_spgemm_cusparse_bf16,/ssget/MM/Schenk_IBMNA/c-53/c-53.cbd,2,2,2,30235,30235,372213,64.65561,191127691,5.912176561322367
3633,exe_spgemm_cusparse_16,/ssget/MM/Schenk_IBMNA/c-21/c-21.cbd,2,2,2,3509,3509,32157,0.52261,931869,3.5662118979736324
3634,exe_spgemm_cusparse_32,/ssget/MM/Schenk_IBMNA/c-21/c-21.cbd,4,4,4,3509,3509,32157,0.52273,931869,3.5653932240353523
3635,exe_spgemm_cusparse_64,/ssget/MM/Schenk_IBMNA/c-21/c-21.cbd,8,8,8,3509,3509,32157,0.50378,931869,3.699507721624519
3636,exe_spgemm_cusparse_bf16,/ssget/MM/Schenk_IBMNA/c-21/c-21.cbd,2,2,2,3509,3509,32157,0.52541,931869,3.5472069431491593
3637,exe_spgemm_cusparse_16,/ssget/MM/Schenk_IBMNA/c-49/c-49.cbd,2,2,2,21132,21132,157042,2.17387,5580776,5.134415581428512
3638,exe_spgemm_cusparse_32,/ssget/MM/Schenk_IBMNA/c-49/c-49.cbd,4,4,4,21132,21132,157042,2.20371,5580776,5.064891478461322
3639,exe_spgemm_cusparse_64,/ssget/MM/Schenk_IBMNA/c-49/c-49.cbd,8,8,8,21132,21132,157042,2.13913,5580776,5.217799759715398
3640,exe_spgemm_cusparse_bf16,/ssget/MM/Schenk_IBMNA/c-49/c-49.cbd,2,2,2,21132,21132,157042,2.17691,5580776,5.12724549935459
3641,exe_spgemm_cusparse_16,/ssget/MM/Schenk_IBMNA/c-67b/c-67b.cbd,2,2,2,57975,57975,531935,35.81022,120893775,6.751914676871574
3642,exe_spgemm_cusparse_32,/ssget/MM/Schenk_IBMNA/c-67b/c-67b.cbd,4,4,4,57975,57975,531935,39.28068,120893775,6.15538096590996
3643,exe_spgemm_cusparse_64,/ssget/MM/Schenk_IBMNA/c-67b/c-67b.cbd,8,8,8,57975,57975,531935,53.52279,120893775,4.5174691005457674
3644,exe_spgemm_cusparse_bf16,/ssget/MM/Schenk_IBMNA/c-67b/c-67b.cbd,2,2,2,57975,57975,531935,35.79127,120893775,6.755489536973681
3645,exe_spgemm_cusparse_16,/ssget/MM/Norris/torso2/torso2.cbd,2,2,2,115967,115967,1033473,0.91143,9239885,20.27557793796562
3646,exe_spgemm_cusparse_32,/ssget/MM/Norris/torso2/torso2.cbd,4,4,4,115967,115967,1033473,0.90192,9239885,20.489367127904913
3647,exe_spgemm_cusparse_64,/ssget/MM/Norris/torso2/torso2.cbd,8,8,8,115967,115967,1033473,1.03512,9239885,17.85278035396862
3648,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/torso2/torso2.cbd,2,2,2,115967,115967,1033473,0.90563,9239885,20.40543047381381
3649,exe_spgemm_cusparse_16,/ssget/MM/Norris/torso3/torso3.cbd,2,2,2,259156,259156,4429042,31.8153,79249018,4.981818056092509
3650,exe_spgemm_cusparse_32,/ssget/MM/Norris/torso3/torso3.cbd,4,4,4,259156,259156,4429042,31.6139,79249018,5.013555303205236
3651,exe_spgemm_cusparse_64,/ssget/MM/Norris/torso3/torso3.cbd,8,8,8,259156,259156,4429042,30.1391,79249018,5.258884173714543
3652,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/torso3/torso3.cbd,2,2,2,259156,259156,4429042,31.8256,79249018,4.98020574631743
3653,exe_spgemm_cusparse_16,/ssget/MM/Norris/heart1/heart1.cbd,2,2,2,3557,3557,1387773,121.13471,596065851,9.84137165970018
3654,exe_spgemm_cusparse_32,/ssget/MM/Norris/heart1/heart1.cbd,4,4,4,3557,3557,1387773,139.50728,596065851,8.545301019416334
3655,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/heart1/heart1.cbd,2,2,2,3557,3557,1387773,121.15802,596065851,9.839478245022493
3656,exe_spgemm_cusparse_16,/ssget/MM/Norris/heart2/heart2.cbd,2,2,2,2339,2339,682797,33.441,212702871,12.721083161388714
3657,exe_spgemm_cusparse_32,/ssget/MM/Norris/heart2/heart2.cbd,4,4,4,2339,2339,682797,38.07076,212702871,11.17408063301074
3658,exe_spgemm_cusparse_64,/ssget/MM/Norris/heart2/heart2.cbd,8,8,8,2339,2339,682797,49.76252,212702871,8.548717830206348
3659,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/heart2/heart2.cbd,2,2,2,2339,2339,682797,33.48073,212702871,12.705987653196331
3660,exe_spgemm_cusparse_16,/ssget/MM/Norris/fv3/fv3.cbd,2,2,2,9801,9801,87025,0.18114,776161,8.569736115711605
3661,exe_spgemm_cusparse_32,/ssget/MM/Norris/fv3/fv3.cbd,4,4,4,9801,9801,87025,0.18163,776161,8.546616748334525
3662,exe_spgemm_cusparse_64,/ssget/MM/Norris/fv3/fv3.cbd,8,8,8,9801,9801,87025,0.19152,776161,8.105273600668339
3663,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/fv3/fv3.cbd,2,2,2,9801,9801,87025,0.1809,776161,8.581105583195136
3664,exe_spgemm_cusparse_16,/ssget/MM/Norris/lung1/lung1.cbd,2,2,2,1650,1650,7419,0.11771,30564,0.5193101690595532
3665,exe_spgemm_cusparse_32,/ssget/MM/Norris/lung1/lung1.cbd,4,4,4,1650,1650,7419,0.11673,30564,0.5236700077101002
3666,exe_spgemm_cusparse_64,/ssget/MM/Norris/lung1/lung1.cbd,8,8,8,1650,1650,7419,0.11753,30564,0.5201055049774526
3667,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/lung1/lung1.cbd,2,2,2,1650,1650,7419,0.11906,30564,0.5134218041323703
3668,exe_spgemm_cusparse_16,/ssget/MM/Norris/stomach/stomach.cbd,2,2,2,213360,213360,3021648,13.91726,47110896,6.770139524590328
3669,exe_spgemm_cusparse_32,/ssget/MM/Norris/stomach/stomach.cbd,4,4,4,213360,213360,3021648,13.8553,47110896,6.800415147993908
3670,exe_spgemm_cusparse_64,/ssget/MM/Norris/stomach/stomach.cbd,8,8,8,213360,213360,3021648,16.53142,47110896,5.699558295657602
3671,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/stomach/stomach.cbd,2,2,2,213360,213360,3021648,13.93578,47110896,6.7611423257255785
3672,exe_spgemm_cusparse_16,/ssget/MM/Norris/heart3/heart3.cbd,2,2,2,2339,2339,682797,33.45173,212702871,12.717002737974989
3673,exe_spgemm_cusparse_32,/ssget/MM/Norris/heart3/heart3.cbd,4,4,4,2339,2339,682797,38.06735,212702871,11.175081585663305
3674,exe_spgemm_cusparse_64,/ssget/MM/Norris/heart3/heart3.cbd,8,8,8,2339,2339,682797,49.70794,212702871,8.558104439652901
3675,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/heart3/heart3.cbd,2,2,2,2339,2339,682797,33.43139,212702871,12.724739892657768
3676,exe_spgemm_cusparse_16,/ssget/MM/Norris/fv2/fv2.cbd,2,2,2,9801,9801,87025,0.18046,776161,8.60202815028261
3677,exe_spgemm_cusparse_32,/ssget/MM/Norris/fv2/fv2.cbd,4,4,4,9801,9801,87025,0.18135,776161,8.559812517231872
3678,exe_spgemm_cusparse_64,/ssget/MM/Norris/fv2/fv2.cbd,8,8,8,9801,9801,87025,0.19222,776161,8.075756945166995
3679,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/fv2/fv2.cbd,2,2,2,9801,9801,87025,0.1805,776161,8.60012188365651
3680,exe_spgemm_cusparse_16,/ssget/MM/Norris/fv1/fv1.cbd,2,2,2,9604,9604,85264,0.18043,760384,8.428576179127639
3681,exe_spgemm_cusparse_32,/ssget/MM/Norris/fv1/fv1.cbd,4,4,4,9604,9604,85264,0.18155,760384,8.376579454695676
3682,exe_spgemm_cusparse_64,/ssget/MM/Norris/fv1/fv1.cbd,8,8,8,9604,9604,85264,0.19247,760384,7.901324881799761
3683,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/fv1/fv1.cbd,2,2,2,9604,9604,85264,0.20555,760384,7.398530771101921
3684,exe_spgemm_cusparse_16,/ssget/MM/Norris/lung2/lung2.cbd,2,2,2,109460,109460,492564,0.34528,2102472,12.178359592215015
3685,exe_spgemm_cusparse_32,/ssget/MM/Norris/lung2/lung2.cbd,4,4,4,109460,109460,492564,0.3434,2102472,12.245032032615027
3686,exe_spgemm_cusparse_64,/ssget/MM/Norris/lung2/lung2.cbd,8,8,8,109460,109460,492564,0.37631,2102472,11.174148972921262
3687,exe_spgemm_cusparse_bf16,/ssget/MM/Norris/lung2/lung2.cbd,2,2,2,109460,109460,492564,0.34353,2102472,12.240398218496201
3688,exe_spgemm_cusparse_16,/ssget/MM/Wang/wang3/wang3.cbd,2,2,2,26064,26064,177168,0.26669,1209234,9.06846150961791
3689,exe_spgemm_cusparse_32,/ssget/MM/Wang/wang3/wang3.cbd,4,4,4,26064,26064,177168,0.26613,1209234,9.08754368165934
3690,exe_spgemm_cusparse_64,/ssget/MM/Wang/wang3/wang3.cbd,8,8,8,26064,26064,177168,0.28525,1209234,8.478415425065732
3691,exe_spgemm_cusparse_bf16,/ssget/MM/Wang/wang3/wang3.cbd,2,2,2,26064,26064,177168,0.2658,1209234,9.09882618510158
3692,exe_spgemm_cusparse_16,/ssget/MM/Wang/wang4/wang4.cbd,2,2,2,26068,26068,177196,0.26676,1209440,9.067626330784226
3693,exe_spgemm_cusparse_32,/ssget/MM/Wang/wang4/wang4.cbd,4,4,4,26068,26068,177196,0.2684,1209440,9.012220566318925
3694,exe_spgemm_cusparse_64,/ssget/MM/Wang/wang4/wang4.cbd,8,8,8,26068,26068,177196,0.28602,1209440,8.457030976854766
3695,exe_spgemm_cusparse_bf16,/ssget/MM/Wang/wang4/wang4.cbd,2,2,2,26068,26068,177196,0.26579,1209440,9.10071861243839
3696,exe_spgemm_cusparse_16,/ssget/MM/Wang/swang2/swang2.cbd,2,2,2,3169,3169,20841,0.13376,139671,2.088382177033493
3697,exe_spgemm_cusparse_32,/ssget/MM/Wang/swang2/swang2.cbd,4,4,4,3169,3169,20841,0.13357,139671,2.091352848693569
3698,exe_spgemm_cusparse_64,/ssget/MM/Wang/swang2/swang2.cbd,8,8,8,3169,3169,20841,0.13502,139671,2.068893497259665
3699,exe_spgemm_cusparse_bf16,/ssget/MM/Wang/swang2/swang2.cbd,2,2,2,3169,3169,20841,0.1334,139671,2.094017991004498
3700,exe_spgemm_cusparse_16,/ssget/MM/Wang/wang1/wang1.cbd,2,2,2,2903,2903,19093,0.13355,126641,1.8965331336578062
3701,exe_spgemm_cusparse_32,/ssget/MM/Wang/wang1/wang1.cbd,4,4,4,2903,2903,19093,0.1333,126641,1.9000900225056263
3702,exe_spgemm_cusparse_64,/ssget/MM/Wang/wang1/wang1.cbd,8,8,8,2903,2903,19093,0.13303,126641,1.9039464782379911
3703,exe_spgemm_cusparse_bf16,/ssget/MM/Wang/wang1/wang1.cbd,2,2,2,2903,2903,19093,0.13281,126641,1.9071003689481214
3704,exe_spgemm_cusparse_16,/ssget/MM/Wang/swang1/swang1.cbd,2,2,2,3169,3169,20841,0.13355,139671,2.091666042680644
3705,exe_spgemm_cusparse_32,/ssget/MM/Wang/swang1/swang1.cbd,4,4,4,3169,3169,20841,0.13359,139671,2.0910397484841683
3706,exe_spgemm_cusparse_64,/ssget/MM/Wang/swang1/swang1.cbd,8,8,8,3169,3169,20841,0.13381,139671,2.087601823481055
3707,exe_spgemm_cusparse_bf16,/ssget/MM/Wang/swang1/swang1.cbd,2,2,2,3169,3169,20841,0.13675,139671,2.0427202925045704
3708,exe_spgemm_cusparse_16,/ssget/MM/Wang/wang2/wang2.cbd,2,2,2,2903,2903,19093,0.13262,126641,1.9098326044337204
3709,exe_spgemm_cusparse_32,/ssget/MM/Wang/wang2/wang2.cbd,4,4,4,2903,2903,19093,0.13344,126641,1.8980965227817745
3710,exe_spgemm_cusparse_64,/ssget/MM/Wang/wang2/wang2.cbd,8,8,8,2903,2903,19093,0.13334,126641,1.8995200239988002
3711,exe_spgemm_cusparse_bf16,/ssget/MM/Wang/wang2/wang2.cbd,2,2,2,2903,2903,19093,0.13331,126641,1.8999474908108918
3712,exe_spgemm_cusparse_16,/ssget/MM/TOKAMAK/utm3060/utm3060.cbd,2,2,2,3060,3060,42211,0.21308,589230,5.530598836117891
3713,exe_spgemm_cusparse_32,/ssget/MM/TOKAMAK/utm3060/utm3060.cbd,4,4,4,3060,3060,42211,0.21189,589230,5.561659351550333
3714,exe_spgemm_cusparse_64,/ssget/MM/TOKAMAK/utm3060/utm3060.cbd,8,8,8,3060,3060,42211,0.34037,589230,3.462291036225284
3715,exe_spgemm_cusparse_bf16,/ssget/MM/TOKAMAK/utm3060/utm3060.cbd,2,2,2,3060,3060,42211,0.21151,589230,5.571651458559879
3716,exe_spgemm_cusparse_16,/ssget/MM/TOKAMAK/utm300/utm300.cbd,2,2,2,300,300,3155,0.14082,37601,0.5340292572077829
3717,exe_spgemm_cusparse_32,/ssget/MM/TOKAMAK/utm300/utm300.cbd,4,4,4,300,300,3155,0.14122,37601,0.5325166407024501
3718,exe_spgemm_cusparse_64,/ssget/MM/TOKAMAK/utm300/utm300.cbd,8,8,8,300,300,3155,0.13322,37601,0.5644948205975079
3719,exe_spgemm_cusparse_bf16,/ssget/MM/TOKAMAK/utm300/utm300.cbd,2,2,2,300,300,3155,0.14138,37601,0.5319139906634601
3720,exe_spgemm_cusparse_16,/ssget/MM/TOKAMAK/utm1700b/utm1700b.cbd,2,2,2,1700,1700,21509,0.16658,291518,3.5000360187297392
3721,exe_spgemm_cusparse_32,/ssget/MM/TOKAMAK/utm1700b/utm1700b.cbd,4,4,4,1700,1700,21509,0.17218,291518,3.38620048786154
3722,exe_spgemm_cusparse_64,/ssget/MM/TOKAMAK/utm1700b/utm1700b.cbd,8,8,8,1700,1700,21509,0.20947,291518,2.7833866424786367
3723,exe_spgemm_cusparse_bf16,/ssget/MM/TOKAMAK/utm1700b/utm1700b.cbd,2,2,2,1700,1700,21509,0.16632,291518,3.5055074555074555
3724,exe_spgemm_cusparse_16,/ssget/MM/TOKAMAK/utm5940/utm5940.cbd,2,2,2,5940,5940,83842,0.26267,1182270,9.00194159972589
3725,exe_spgemm_cusparse_32,/ssget/MM/TOKAMAK/utm5940/utm5940.cbd,4,4,4,5940,5940,83842,0.27541,1182270,8.585527032424386
3726,exe_spgemm_cusparse_64,/ssget/MM/TOKAMAK/utm5940/utm5940.cbd,8,8,8,5940,5940,83842,0.54892,1182270,4.307622240034978
3727,exe_spgemm_cusparse_bf16,/ssget/MM/TOKAMAK/utm5940/utm5940.cbd,2,2,2,5940,5940,83842,0.26201,1182270,9.024617381015991
3728,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/delaunay_n18/delaunay_n18.cbd,2,2,2,262144,262144,1572792,1.26896,9907810,15.615638002773924
3729,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/delaunay_n18/delaunay_n18.cbd,4,4,4,262144,262144,1572792,1.1821,9907810,16.763065730479656
3730,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/delaunay_n18/delaunay_n18.cbd,8,8,8,262144,262144,1572792,1.32924,9907810,14.90748096656736
3731,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/delaunay_n18/delaunay_n18.cbd,2,2,2,262144,262144,1572792,1.19203,9907810,16.623423907116432
3732,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/nh2010/nh2010.cbd,2,2,2,48837,48837,234550,0.32095,1649832,10.280928493534818
3733,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/nh2010/nh2010.cbd,4,4,4,48837,48837,234550,0.31623,1649832,10.434380039844417
3734,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/nh2010/nh2010.cbd,8,8,8,48837,48837,234550,0.36551,1649832,9.027561489425734
3735,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/nh2010/nh2010.cbd,2,2,2,48837,48837,234550,0.32156,1649832,10.261425550441597
3736,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/uk/uk.cbd,2,2,2,4824,4824,13674,0.1086,39556,0.7284714548802946
3737,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/uk/uk.cbd,4,4,4,4824,4824,13674,0.11161,39556,0.7088253740704238
3738,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/uk/uk.cbd,8,8,8,4824,4824,13674,0.11139,39556,0.7102253344106294
3739,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/uk/uk.cbd,2,2,2,4824,4824,13674,0.11265,39556,0.7022814025743453
3740,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/la2010/la2010.cbd,2,2,2,204447,204447,980634,1.2775,7135924,11.17170097847358
3741,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/la2010/la2010.cbd,4,4,4,204447,204447,980634,1.28154,7135924,11.136482669288512
3742,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/la2010/la2010.cbd,8,8,8,204447,204447,980634,1.36723,7135924,10.438512905655962
3743,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/la2010/la2010.cbd,2,2,2,204447,204447,980634,1.28794,7135924,11.081143531530971
3744,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/rgg_n_2_21_s0/rgg_n_2_21_s0.cbd,2,2,2,2097152,2097152,28975990,40.58667,429575072,21.168283675403774
3745,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/rgg_n_2_21_s0/rgg_n_2_21_s0.cbd,4,4,4,2097152,2097152,28975990,40.42285,429575072,21.254071496690614
3746,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/rgg_n_2_21_s0/rgg_n_2_21_s0.cbd,8,8,8,2097152,2097152,28975990,98.92988,429575072,8.684435319238233
3747,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/rgg_n_2_21_s0/rgg_n_2_21_s0.cbd,2,2,2,2097152,2097152,28975990,40.72065,429575072,21.098635311567964
3748,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/delaunay_n17/delaunay_n17.cbd,2,2,2,131072,131072,786352,0.62915,4954586,15.750094572041643
3749,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/delaunay_n17/delaunay_n17.cbd,4,4,4,131072,131072,786352,0.62024,4954586,15.976351089900684
3750,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/delaunay_n17/delaunay_n17.cbd,8,8,8,131072,131072,786352,0.72376,4954586,13.691240190118272
3751,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/delaunay_n17/delaunay_n17.cbd,2,2,2,131072,131072,786352,0.6244,4954586,15.869910313901347
3752,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/delaunay_n15/delaunay_n15.cbd,2,2,2,32768,32768,196548,0.25453,1239128,9.736596864809648
3753,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/delaunay_n15/delaunay_n15.cbd,4,4,4,32768,32768,196548,0.25622,1239128,9.672375302474435
3754,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/delaunay_n15/delaunay_n15.cbd,8,8,8,32768,32768,196548,0.29376,1239128,8.436328976034858
3755,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/delaunay_n15/delaunay_n15.cbd,2,2,2,32768,32768,196548,0.25572,1239128,9.691287345534178
3756,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.cbd,2,2,2,56438,56438,601602,11.71986,32315864,5.514718435203151
3757,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.cbd,4,4,4,56438,56438,601602,11.8475,32315864,5.45530516986706
3758,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.cbd,8,8,8,56438,56438,601602,12.79169,32315864,5.052634014739257
3759,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.cbd,2,2,2,56438,56438,601602,11.734,32315864,5.508072950400545
3760,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/delaunay_n11/delaunay_n11.cbd,2,2,2,2048,2048,12254,0.11776,77296,1.3127717391304348
3761,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/delaunay_n11/delaunay_n11.cbd,4,4,4,2048,2048,12254,0.11565,77296,1.3367228707306527
3762,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/delaunay_n11/delaunay_n11.cbd,8,8,8,2048,2048,12254,0.1179,77296,1.3112128922815944
3763,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/delaunay_n11/delaunay_n11.cbd,2,2,2,2048,2048,12254,0.12048,77296,1.2831341301460824
3764,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.cbd,2,2,2,85830,85830,482160,3.64368,11793590,6.473449918763449
3765,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.cbd,4,4,4,85830,85830,482160,3.70625,11793590,6.36416323777403
3766,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.cbd,8,8,8,85830,85830,482160,3.72096,11793590,6.339003912968696
3767,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.cbd,2,2,2,85830,85830,482160,3.64242,11793590,6.475689239571494
3768,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/rgg_n_2_17_s0/rgg_n_2_17_s0.cbd,2,2,2,131072,131072,1457506,1.61467,17673188,21.89077396619743
3769,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/rgg_n_2_17_s0/rgg_n_2_17_s0.cbd,4,4,4,131072,131072,1457506,1.61564,17673188,21.877631155455425
3770,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/rgg_n_2_17_s0/rgg_n_2_17_s0.cbd,8,8,8,131072,131072,1457506,2.31768,17673188,15.250757654205929
3771,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/rgg_n_2_17_s0/rgg_n_2_17_s0.cbd,2,2,2,131072,131072,1457506,1.63033,17673188,21.680503947053662
3772,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/hugetrace-00000/hugetrace-00000.cbd,2,2,2,4588484,4588484,13758266,6.14157,41260426,13.436442473178683
3773,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/hugetrace-00000/hugetrace-00000.cbd,4,4,4,4588484,4588484,13758266,6.099,41260426,13.530226594523693
3774,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/hugetrace-00000/hugetrace-00000.cbd,8,8,8,4588484,4588484,13758266,7.03231,41260426,11.734529905536018
3775,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/hugetrace-00000/hugetrace-00000.cbd,2,2,2,4588484,4588484,13758266,6.14799,41260426,13.422411552393546
3776,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/NACA0015/NACA0015.cbd,2,2,2,1039183,1039183,6229636,5.15367,38107586,14.788523906264857
3777,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/NACA0015/NACA0015.cbd,4,4,4,1039183,1039183,6229636,5.13694,38107586,14.836687210674059
3778,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/NACA0015/NACA0015.cbd,8,8,8,1039183,1039183,6229636,5.85042,38107586,13.027299236636004
3779,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/NACA0015/NACA0015.cbd,2,2,2,1039183,1039183,6229636,5.19651,38107586,14.666607396117778
3780,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/m14b/m14b.cbd,2,2,2,214765,214765,3358036,16.10283,54611410,6.78283382486184
3781,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/m14b/m14b.cbd,4,4,4,214765,214765,3358036,16.00045,54611410,6.826234262161376
3782,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/m14b/m14b.cbd,8,8,8,214765,214765,3358036,21.96402,54611410,4.972806435251834
3783,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/m14b/m14b.cbd,2,2,2,214765,214765,3358036,16.11777,54611410,6.776546631450876
3784,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/delaunay_n24/delaunay_n24.cbd,2,2,2,16777216,16777216,100663202,84.2461,633914372,15.049109027005404
3785,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/delaunay_n24/delaunay_n24.cbd,2,2,2,16777216,16777216,100663202,84.4355,633914372,15.015351883982447
3786,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/delaunay_n22/delaunay_n22.cbd,2,2,2,4194304,4194304,25165738,19.59427,158484602,16.17662735075101
3787,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/delaunay_n22/delaunay_n22.cbd,4,4,4,4194304,4194304,25165738,19.54769,158484602,16.215174478416632
3788,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/delaunay_n22/delaunay_n22.cbd,8,8,8,4194304,4194304,25165738,21.94349,158484602,14.444794515366516
3789,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/delaunay_n22/delaunay_n22.cbd,2,2,2,4194304,4194304,25165738,19.6424,158484602,16.136989573575534
3790,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/in2010/in2010.cbd,2,2,2,267071,267071,1281716,1.01666,7815000,15.373871304074127
3791,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/in2010/in2010.cbd,4,4,4,267071,267071,1281716,1.01429,7815000,15.409794043123764
3792,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/in2010/in2010.cbd,8,8,8,267071,267071,1281716,1.16944,7815000,13.365371459844027
3793,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/in2010/in2010.cbd,2,2,2,267071,267071,1281716,1.02421,7815000,15.260542271604455
3794,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/fe_body/fe_body.cbd,2,2,2,45087,45087,327468,0.35718,2635052,14.754756705302649
3795,exe_spgemm_cusparse_32,/ssget/MM/DIMACS10/fe_body/fe_body.cbd,4,4,4,45087,45087,327468,0.35745,2635052,14.74361169394321
3796,exe_spgemm_cusparse_64,/ssget/MM/DIMACS10/fe_body/fe_body.cbd,8,8,8,45087,45087,327468,0.42216,2635052,12.48366496115217
3797,exe_spgemm_cusparse_bf16,/ssget/MM/DIMACS10/fe_body/fe_body.cbd,2,2,2,45087,45087,327468,0.35686,2635052,14.767987446057276
3798,exe_spgemm_cusparse_16,/ssget/MM/DIMACS10/ga2010/ga2010.cbd,2,2,2,291086,291086,1418056,1.20336,9463848,15.729038691663343
